time,open,high,low,close,tick_volume,spread,real_volume
1665729000,0.97884,0.97973,0.97881,0.97941,639,1,0
1665729900,0.97941,0.97959,0.97843,0.97872,541,1,0
1665730800,0.97873,0.979,0.97849,0.97888,573,0,0
1665731700,0.97888,0.97894,0.97797,0.97797,487,0,0
1665732600,0.97802,0.97847,0.97787,0.97827,450,0,0
1665733500,0.97827,0.97853,0.97807,0.97817,458,0,0
1665734400,0.97818,0.97866,0.97806,0.97843,557,0,0
1665735300,0.97841,0.97861,0.97764,0.97795,509,0,0
1665736200,0.97793,0.97839,0.97763,0.97796,707,0,0
1665737100,0.97797,0.97828,0.9775,0.97761,1064,0,0
1665738000,0.97761,0.97887,0.97755,0.97843,2441,0,0
1665738900,0.97842,0.9796,0.97842,0.9794,2271,0,0
1665739800,0.97941,0.97972,0.97887,0.97957,2692,0,0
1665740700,0.97956,0.97967,0.97764,0.97884,2682,0,0
1665741600,0.97879,0.97879,0.97706,0.9772,3237,0,0
1665742500,0.9772,0.97723,0.97525,0.97624,2843,0,0
1665743400,0.97623,0.97662,0.97582,0.97644,1982,0,0
1665744300,0.97646,0.97713,0.97551,0.97677,2318,0,0
1665745200,0.97678,0.97678,0.97589,0.97602,2389,0,0
1665746100,0.97603,0.97612,0.97448,0.97509,2288,0,0
1665747000,0.97509,0.976,0.97489,0.97582,1860,0,0
1665747900,0.97582,0.97588,0.97472,0.97504,1691,0,0
1665748800,0.97506,0.97539,0.9743,0.97437,1671,0,0
1665749700,0.97437,0.97448,0.97271,0.97281,1724,0,0
1665750600,0.97282,0.97322,0.97188,0.97198,1853,0,0
1665751500,0.97196,0.97357,0.97194,0.97301,3088,0,0
1665752400,0.97301,0.974,0.97247,0.97325,2490,0,0
1665753300,0.97325,0.97578,0.97284,0.97514,2385,0,0
1665754200,0.97517,0.97565,0.9738,0.97396,2740,0,0
1665755100,0.97398,0.97444,0.97324,0.97341,2039,0,0
1665756000,0.97341,0.97369,0.97295,0.97352,1862,0,0
1665756900,0.97352,0.97418,0.97337,0.97352,1476,0,0
1665757800,0.97353,0.97375,0.97199,0.97213,2184,0,0
1665758700,0.97211,0.97242,0.97091,0.9719,2309,0,0
1665759600,0.97187,0.97272,0.97155,0.97166,2132,0,0
1665760500,0.97165,0.97278,0.97147,0.97215,1762,0,0
1665761400,0.97251,0.97357,0.97164,0.97353,3079,0,0
1665762300,0.97353,0.97769,0.97323,0.97732,3232,0,0
1665763200,0.97731,0.97998,0.97673,0.97907,3314,0,0
1665764100,0.97908,0.9792,0.97483,0.97494,2949,0,0
1665765000,0.975,0.97595,0.97324,0.97385,4715,0,0
1665765900,0.97385,0.97478,0.97305,0.9737,4326,0,0
1665766800,0.97204,0.97368,0.9707,0.97231,5015,0,0
1665767700,0.97231,0.97447,0.97188,0.97403,4378,0,0
1665768600,0.974,0.97508,0.97329,0.97347,4072,0,0
1665769500,0.97349,0.97542,0.97304,0.97536,3935,0,0
1665770400,0.97537,0.97688,0.97498,0.97529,3428,0,0
1665771300,0.97529,0.97548,0.97417,0.97477,3122,0,0
1665772200,0.97476,0.97477,0.9735,0.97373,2438,0,0
1665773100,0.97374,0.97412,0.97338,0.97388,2367,0,0
1665774000,0.97386,0.97483,0.97261,0.97274,3298,0,0
1665774900,0.97274,0.97358,0.97229,0.97355,3035,0,0
1665775800,0.97354,0.97365,0.97275,0.97293,2496,0,0
1665776700,0.97293,0.97325,0.97133,0.97177,2252,0,0
1665777600,0.97177,0.97246,0.97166,0.97196,2096,0,0
1665778500,0.97192,0.97244,0.97139,0.97191,1659,0,0
1665779400,0.9719,0.97286,0.97184,0.97245,2237,0,0
1665780300,0.97245,0.973,0.97244,0.97285,1790,0,0
1665781200,0.97285,0.9732,0.97233,0.9727,1770,0,0
1665782100,0.97269,0.97271,0.972,0.97243,1276,0,0
1665783000,0.97243,0.97261,0.97189,0.97208,1458,0,0
1665783900,0.97209,0.97253,0.97193,0.97236,1297,0,0
1665784800,0.9724,0.9726,0.97186,0.97191,1332,0,0
1665785700,0.97192,0.97266,0.97166,0.97255,1771,0,0
1665786600,0.97254,0.97293,0.97236,0.97273,1308,0,0
1665787500,0.97273,0.97286,0.97233,0.97281,1347,0,0
1665788400,0.9728,0.97304,0.97245,0.97269,651,0,0
1665789300,0.97272,0.97279,0.9721,0.97238,551,2,0
1665790200,0.97235,0.97244,0.97203,0.97203,181,2,0
1665791100,0.97204,0.97244,0.97194,0.97234,375,2,0
1665964800,0.97184,0.97232,0.97176,0.97202,67,13,0
1665965700,0.97202,0.97217,0.97176,0.9721,52,17,0
1665966600,0.9721,0.97253,0.9719,0.97253,230,12,0
1665967500,0.97254,0.97256,0.97219,0.97227,280,6,0
1665968400,0.97227,0.97374,0.97223,0.97346,430,2,0
1665969300,0.97344,0.97357,0.97296,0.97311,745,7,0
1665970200,0.9731,0.97316,0.97256,0.97267,609,2,0
1665971100,0.97268,0.97331,0.97257,0.97319,357,2,0
1665972000,0.9732,0.97368,0.97308,0.97361,968,1,0
1665972900,0.97362,0.97386,0.97344,0.97377,866,1,0
1665973800,0.97377,0.97432,0.97374,0.97385,1122,0,0
1665974700,0.97386,0.97425,0.97383,0.97399,824,0,0
1665975600,0.97398,0.97499,0.97371,0.97423,1267,0,0
1665976500,0.97423,0.97436,0.97387,0.97414,1193,0,0
1665977400,0.97413,0.97492,0.97401,0.97491,1352,0,0
1665978300,0.97491,0.97507,0.97413,0.97456,1792,0,0
1665979200,0.97456,0.97471,0.97394,0.97407,2089,0,0
1665980100,0.97406,0.97454,0.97387,0.97425,1371,0,0
1665981000,0.97425,0.97475,0.97414,0.9746,1471,0,0
1665981900,0.97458,0.97506,0.9745,0.97456,1183,0,0
1665982800,0.97457,0.97525,0.97456,0.97495,1324,0,0
1665983700,0.97493,0.97509,0.97449,0.97456,1271,0,0
1665984600,0.97456,0.97476,0.97419,0.97468,995,0,0
1665985500,0.97468,0.97476,0.97424,0.9745,881,0,0
1665986400,0.97451,0.97467,0.97426,0.97451,771,0,0
1665987300,0.97455,0.97477,0.97436,0.9745,1036,1,0
1665988200,0.97452,0.97457,0.97413,0.97421,974,0,0
1665989100,0.97421,0.97447,0.97386,0.97397,478,0,0
1665990000,0.97399,0.97399,0.97326,0.97349,870,0,0
1665990900,0.97349,0.97364,0.97331,0.97352,732,0,0
1665991800,0.97353,0.97386,0.97346,0.97378,798,0,0
1665992700,0.97378,0.97402,0.97362,0.97368,758,0,0
1665993600,0.97367,0.97476,0.97359,0.97462,1071,0,0
1665994500,0.97462,0.97481,0.97437,0.97467,1039,0,0
1665995400,0.97463,0.97492,0.97439,0.97484,832,0,0
1665996300,0.97484,0.97561,0.97474,0.97521,1501,0,0
1665997200,0.97521,0.97542,0.97465,0.9749,1898,0,0
1665998100,0.9749,0.97517,0.97378,0.97419,1607,0,0
1665999000,0.97418,0.9742,0.9734,0.97386,1765,0,0
1665999900,0.97385,0.97397,0.97308,0.97318,1710,0,0
1666000800,0.97318,0.97539,0.97318,0.97466,3503,0,0
1666001700,0.97466,0.9752,0.97344,0.97409,3034,0,0
1666002600,0.97411,0.97571,0.97393,0.97527,2809,0,0
1666003500,0.97524,0.97555,0.97446,0.97472,2811,0,0
1666004400,0.97473,0.97546,0.97445,0.9751,2619,0,0
1666005300,0.97508,0.97512,0.9733,0.97338,2122,0,0
1666006200,0.97338,0.97359,0.97201,0.97351,2782,0,0
1666007100,0.97349,0.974,0.97294,0.97386,2402,0,0
1666008000,0.97388,0.9752,0.97363,0.97519,2200,0,0
1666008900,0.97521,0.97576,0.97462,0.97534,1940,0,0
1666009800,0.97533,0.97571,0.97481,0.97521,1458,0,0
1666010700,0.97521,0.97564,0.97476,0.9753,1364,0,0
1666011600,0.9753,0.97707,0.97488,0.97677,2346,0,0
1666012500,0.97676,0.97677,0.97562,0.97565,1525,0,0
1666013400,0.97568,0.97613,0.97467,0.97501,1906,0,0
1666014300,0.97499,0.97535,0.97465,0.9749,1723,0,0
1666015200,0.97489,0.97519,0.97412,0.9744,1704,0,0
1666016100,0.97439,0.97504,0.97434,0.97499,1516,0,0
1666017000,0.975,0.97518,0.97384,0.97385,1503,0,0
1666017900,0.97385,0.97432,0.97323,0.97407,1850,0,0
1666018800,0.97406,0.97417,0.97296,0.97397,2152,0,0
1666019700,0.97396,0.9754,0.97345,0.97529,2217,0,0
1666020600,0.97529,0.97763,0.97511,0.97735,2350,0,0
1666021500,0.97734,0.97849,0.97717,0.97754,1853,0,0
1666022400,0.97755,0.97872,0.97726,0.97852,1451,0,0
1666023300,0.97853,0.97869,0.97768,0.97829,1687,0,0
1666024200,0.97828,0.97981,0.97824,0.97888,2705,0,0
1666025100,0.97887,0.9793,0.97794,0.97822,2566,0,0
1666026000,0.97824,0.97971,0.97824,0.97971,2741,0,0
1666026900,0.9797,0.98022,0.97839,0.97962,2526,0,0
1666027800,0.97962,0.98117,0.97946,0.98015,3316,0,0
1666028700,0.98013,0.98192,0.98,0.98168,2889,0,0
1666029600,0.98168,0.98185,0.98092,0.98104,2147,0,0
1666030500,0.98104,0.98147,0.98046,0.98132,2358,0,0
1666031400,0.98132,0.98292,0.98078,0.98261,1995,0,0
1666032300,0.9826,0.98484,0.9826,0.98419,1836,0,0
1666033200,0.98421,0.98461,0.98353,0.98454,1646,0,0
1666034100,0.98454,0.98476,0.98375,0.98447,1682,0,0
1666035000,0.98447,0.98522,0.98375,0.98393,1741,0,0
1666035900,0.98392,0.98432,0.98368,0.98394,1824,0,0
1666036800,0.98394,0.98449,0.98369,0.98425,1825,0,0
1666037700,0.98425,0.98511,0.98409,0.98429,1760,0,0
1666038600,0.9843,0.98455,0.98383,0.9839,1245,0,0
1666039500,0.9839,0.9847,0.98388,0.98415,1464,0,0
1666040400,0.98415,0.98491,0.98382,0.98384,1528,0,0
1666041300,0.98379,0.9845,0.98374,0.98414,1179,0,0
1666042200,0.98414,0.98459,0.98405,0.98444,1109,0,0
1666043100,0.98445,0.98484,0.98407,0.98469,988,0,0
1666044000,0.98469,0.98469,0.98372,0.98386,1466,0,0
1666044900,0.98387,0.98398,0.98323,0.9835,1495,0,0
1666045800,0.98349,0.98428,0.98344,0.98417,1276,0,0
1666046700,0.98417,0.98419,0.98345,0.98351,1027,0,0
1666047600,0.98351,0.98378,0.9835,0.98374,736,0,0
1666048500,0.98374,0.9842,0.98364,0.98402,455,1,0
1666049400,0.98402,0.98421,0.98385,0.98418,465,1,0
1666050300,0.98416,0.98449,0.98374,0.98408,333,1,0
1666051200,0.98387,0.98416,0.98361,0.98382,101,14,0
1666052100,0.98382,0.98433,0.98382,0.98432,237,7,0
1666053000,0.98412,0.98431,0.984,0.98409,102,7,0
1666053900,0.98407,0.9842,0.98385,0.98392,249,7,0
1666054800,0.9838,0.98454,0.9838,0.98386,520,2,0
1666055700,0.98384,0.98429,0.98366,0.98421,577,1,0
1666056600,0.98422,0.98432,0.98395,0.98399,410,2,0
1666057500,0.984,0.98437,0.98392,0.98424,339,2,0
1666058400,0.98421,0.98446,0.98389,0.98442,716,1,0
1666059300,0.98442,0.98444,0.98409,0.98431,603,1,0
1666060200,0.98431,0.98458,0.98398,0.98456,856,0,0
1666061100,0.98456,0.98468,0.98408,0.98433,814,0,0
1666062000,0.98433,0.98525,0.98432,0.98484,755,0,0
1666062900,0.98487,0.9849,0.98403,0.98456,662,0,0
1666063800,0.98456,0.9851,0.98438,0.98458,859,0,0
1666064700,0.98456,0.98484,0.98389,0.98412,1221,0,0
1666065600,0.98413,0.98417,0.98364,0.98367,1287,0,0
1666066500,0.98367,0.98368,0.98325,0.98356,1200,0,0
1666067400,0.98357,0.98387,0.9829,0.9837,1306,0,0
1666068300,0.98369,0.9839,0.98301,0.98321,1107,0,0
1666069200,0.9832,0.98358,0.98274,0.98287,1057,0,0
1666070100,0.9829,0.9831,0.9827,0.98309,711,0,0
1666071000,0.98309,0.98339,0.98283,0.9829,775,0,0
1666071900,0.98289,0.98327,0.98267,0.98315,1129,0,0
1666072800,0.98315,0.98357,0.98308,0.9833,1395,1,0
1666073700,0.98329,0.98336,0.98232,0.98273,1032,1,0
1666074600,0.98273,0.98429,0.98273,0.98426,1058,0,0
1666075500,0.98428,0.9845,0.98391,0.9841,1387,0,0
1666076400,0.98409,0.98523,0.98409,0.98478,1318,0,0
1666077300,0.98481,0.9864,0.98477,0.98594,1376,0,0
1666078200,0.98594,0.98665,0.98578,0.98594,1618,0,0
1666079100,0.98595,0.98613,0.98554,0.98574,1262,0,0
1666080000,0.98575,0.98622,0.9855,0.98584,1199,0,0
1666080900,0.98588,0.98633,0.9856,0.98594,1417,0,0
1666081800,0.98591,0.98599,0.98553,0.98591,1467,0,0
1666082700,0.98591,0.98622,0.98503,0.98542,1495,0,0
1666083600,0.98541,0.98576,0.9847,0.98561,2295,0,0
1666084500,0.98562,0.98581,0.98495,0.9854,1987,0,0
1666085400,0.98539,0.98691,0.98475,0.98687,2001,0,0
1666086300,0.98688,0.98726,0.98601,0.98627,2272,0,0
1666087200,0.98627,0.98738,0.98512,0.98524,3129,0,0
1666088100,0.9853,0.98549,0.98312,0.98445,2693,0,0
1666089000,0.98444,0.98529,0.98427,0.98478,2048,0,0
1666089900,0.98479,0.98584,0.98447,0.98579,1959,0,0
1666090800,0.98578,0.98594,0.98498,0.9852,2072,0,0
1666091700,0.98521,0.98558,0.98462,0.98519,2016,0,0
1666092600,0.98519,0.98535,0.98362,0.98379,2013,0,0
1666093500,0.98375,0.98436,0.98246,0.98286,2297,0,0
1666094400,0.98286,0.98483,0.98271,0.98467,3033,0,0
1666095300,0.98469,0.98529,0.98381,0.98502,2276,0,0
1666096200,0.98503,0.98538,0.9837,0.98386,2267,0,0
1666097100,0.98383,0.98403,0.98329,0.9838,2013,0,0
1666098000,0.98379,0.98417,0.98333,0.98402,1593,0,0
1666098900,0.98401,0.98462,0.9835,0.98355,1757,0,0
1666099800,0.98355,0.98377,0.9824,0.98251,1762,0,0
1666100700,0.98251,0.98259,0.98127,0.98194,1864,0,0
1666101600,0.98193,0.98277,0.98188,0.98225,1756,0,0
1666102500,0.98224,0.98363,0.98215,0.98359,1625,0,0
1666103400,0.98357,0.98401,0.98313,0.9833,1942,0,0
1666104300,0.98329,0.9835,0.98259,0.98312,2132,0,0
1666105200,0.98317,0.98397,0.98254,0.98349,2059,0,0
1666106100,0.98343,0.98466,0.98262,0.98458,2313,0,0
1666107000,0.98458,0.9858,0.9844,0.9854,2237,0,0
1666107900,0.98539,0.98557,0.98463,0.98545,1850,0,0
1666108800,0.98545,0.98649,0.98499,0.98597,1882,0,0
1666109700,0.98597,0.98691,0.98504,0.98668,2311,0,0
1666110600,0.9867,0.98757,0.9865,0.98655,3008,0,0
1666111500,0.98655,0.98659,0.98458,0.98529,2683,0,0
1666112400,0.98528,0.98591,0.98502,0.98503,2664,0,0
1666113300,0.98502,0.98508,0.98353,0.9837,2863,0,0
1666114200,0.9837,0.98395,0.98246,0.98394,2907,0,0
1666115100,0.98394,0.9854,0.98332,0.985,3197,0,0
1666116000,0.985,0.985,0.98332,0.98338,2593,0,0
1666116900,0.98337,0.98346,0.98214,0.98235,3213,0,0
1666117800,0.98236,0.98347,0.98236,0.98344,2684,0,0
1666118700,0.98344,0.98428,0.98333,0.98416,2172,0,0
1666119600,0.98414,0.98512,0.98374,0.98456,2413,0,0
1666120500,0.98455,0.98493,0.98429,0.98485,1810,0,0
1666121400,0.98486,0.98604,0.98434,0.98538,1962,0,0
1666122300,0.98539,0.98585,0.98488,0.98561,1785,0,0
1666123200,0.9856,0.98587,0.98418,0.98563,2825,0,0
1666124100,0.98564,0.98568,0.98496,0.98533,2171,0,0
1666125000,0.98534,0.98603,0.98497,0.98519,1842,0,0
1666125900,0.9852,0.98583,0.98509,0.98535,1910,0,0
1666126800,0.98535,0.98599,0.98502,0.98558,1406,0,0
1666127700,0.98558,0.98559,0.98492,0.9854,1360,0,0
1666128600,0.98541,0.98555,0.98451,0.98463,1935,0,0
1666129500,0.98464,0.98507,0.98418,0.985,2053,0,0
1666130400,0.985,0.98505,0.98453,0.98475,1822,0,0
1666131300,0.9848,0.98489,0.98456,0.98474,1449,0,0
1666132200,0.98475,0.98556,0.9847,0.98539,1252,0,0
1666133100,0.98538,0.98578,0.98524,0.98573,1364,0,0
1666134000,0.98571,0.98582,0.98525,0.98556,1053,0,0
1666134900,0.98557,0.98596,0.98554,0.98593,342,1,0
1666135800,0.98593,0.98629,0.98587,0.98626,415,1,0
1666136700,0.98625,0.98638,0.98534,0.98576,465,1,0
1666137600,0.98545,0.98607,0.98494,0.98607,89,13,0
1666138500,0.98608,0.9862,0.98589,0.98603,63,7,0
1666139400,0.98603,0.98625,0.98594,0.98619,132,7,0
1666140300,0.98618,0.98618,0.98569,0.98615,240,2,0
1666141200,0.98613,0.98632,0.98608,0.9862,313,1,0
1666142100,0.98618,0.98636,0.98594,0.98602,589,1,0
1666143000,0.98602,0.98634,0.98601,0.98619,489,2,0
1666143900,0.98618,0.98689,0.98612,0.98668,596,1,0
1666144800,0.98668,0.98724,0.98662,0.98668,914,0,0
1666145700,0.98668,0.98681,0.98634,0.98655,777,0,0
1666146600,0.98658,0.98674,0.98643,0.9866,736,0,0
1666147500,0.98663,0.98668,0.98612,0.98625,367,1,0
1666148400,0.98622,0.98669,0.98561,0.98566,1609,0,0
1666149300,0.98565,0.98582,0.98533,0.98563,1239,0,0
1666150200,0.98563,0.98607,0.98555,0.98595,1174,0,0
1666151100,0.98595,0.98629,0.98538,0.98612,1021,0,0
1666152000,0.98611,0.98641,0.98562,0.98628,1390,0,0
1666152900,0.98628,0.98632,0.9854,0.98557,1319,0,0
1666153800,0.98558,0.98629,0.98545,0.98587,1792,0,0
1666154700,0.98587,0.98622,0.98557,0.98586,1327,0,0
1666155600,0.98584,0.98612,0.98562,0.98587,1446,0,0
1666156500,0.98588,0.98611,0.98565,0.98581,815,0,0
1666157400,0.98581,0.98581,0.98491,0.98518,964,0,0
1666158300,0.98516,0.98557,0.98506,0.98524,1092,0,0
1666159200,0.98524,0.98554,0.98505,0.9851,1042,0,0
1666160100,0.9851,0.98541,0.98498,0.98501,889,0,0
1666161000,0.98502,0.98511,0.98472,0.9848,748,0,0
1666161900,0.9848,0.98481,0.98432,0.98442,412,1,0
1666162800,0.98444,0.98458,0.98432,0.98442,430,0,0
1666163700,0.9844,0.98464,0.98397,0.98412,623,0,0
1666164600,0.98413,0.98413,0.98385,0.9839,666,0,0
1666165500,0.98391,0.9841,0.98372,0.98401,685,0,0
1666166400,0.984,0.98441,0.98379,0.98403,1038,0,0
1666167300,0.98402,0.98406,0.98316,0.98379,869,0,0
1666168200,0.98378,0.98403,0.98347,0.98376,961,0,0
1666169100,0.98375,0.98417,0.98343,0.98357,784,0,0
1666170000,0.98355,0.98387,0.98308,0.98366,2472,0,0
1666170900,0.98366,0.98411,0.98332,0.98348,1832,0,0
1666171800,0.98348,0.98387,0.98258,0.9829,1957,0,0
1666172700,0.9829,0.98358,0.98204,0.98219,2632,0,0
1666173600,0.98222,0.98293,0.98155,0.98212,2938,0,0
1666174500,0.98211,0.98298,0.98198,0.98245,2347,0,0
1666175400,0.98245,0.98369,0.98235,0.98351,2310,0,0
1666176300,0.9835,0.98394,0.98329,0.98394,1948,0,0
1666177200,0.98393,0.98393,0.98231,0.983,2369,0,0
1666178100,0.983,0.983,0.98123,0.98211,2322,0,0
1666179000,0.98211,0.98336,0.98193,0.98303,2085,0,0
1666179900,0.98303,0.98312,0.98167,0.98171,2017,0,0
1666180800,0.98171,0.98241,0.98134,0.98208,2187,0,0
1666181700,0.98209,0.98227,0.98077,0.98113,1686,0,0
1666182600,0.98115,0.98179,0.9811,0.98117,1829,0,0
1666183500,0.98116,0.98187,0.98054,0.98185,1743,0,0
1666184400,0.98183,0.98211,0.98102,0.98111,1518,0,0
1666185300,0.98112,0.98133,0.97904,0.97911,1901,0,0
1666186200,0.97917,0.97981,0.97881,0.97935,2054,0,0
1666187100,0.97935,0.97955,0.97809,0.97811,1462,0,0
1666188000,0.97811,0.97836,0.97611,0.97621,2406,0,0
1666188900,0.9762,0.97749,0.97592,0.97732,2154,0,0
1666189800,0.97732,0.97747,0.97682,0.97683,2026,0,0
1666190700,0.97683,0.97844,0.97677,0.97833,1869,0,0
1666191600,0.9783,0.97838,0.97682,0.97773,2442,0,0
1666192500,0.97775,0.97787,0.97694,0.97725,1683,0,0
1666193400,0.97725,0.97767,0.97646,0.97755,2515,0,0
1666194300,0.97756,0.97818,0.97726,0.97799,2071,0,0
1666195200,0.97801,0.97849,0.97724,0.97783,2229,0,0
1666196100,0.97783,0.97909,0.97757,0.9783,2147,0,0
1666197000,0.9783,0.97961,0.97808,0.97839,3360,0,0
1666197900,0.97839,0.9785,0.97717,0.97739,2989,0,0
1666198800,0.97738,0.97848,0.97705,0.97846,2748,0,0
1666199700,0.97845,0.9802,0.97816,0.98007,2317,0,0
1666200600,0.98015,0.98027,0.97913,0.97948,2161,0,0
1666201500,0.97948,0.9802,0.97825,0.97904,3124,0,0
1666202400,0.97903,0.97946,0.97833,0.97842,2249,0,0
1666203300,0.97841,0.97887,0.97801,0.97831,2080,0,0
1666204200,0.97832,0.97849,0.97797,0.97807,2085,0,0
1666205100,0.97809,0.97893,0.97785,0.9779,1796,0,0
1666206000,0.9779,0.97793,0.97652,0.97734,2267,0,0
1666206900,0.97734,0.97812,0.97708,0.97734,1923,0,0
1666207800,0.97733,0.97817,0.97717,0.9775,1561,0,0
1666208700,0.9775,0.97752,0.97652,0.9766,1694,0,0
1666209600,0.97661,0.97692,0.97574,0.976,2245,0,0
1666210500,0.976,0.97731,0.97599,0.97701,1917,0,0
1666211400,0.977,0.97738,0.97648,0.97656,1678,0,0
1666212300,0.97655,0.97696,0.97627,0.97662,1332,0,0
1666213200,0.97662,0.97741,0.97634,0.97737,1603,0,0
1666214100,0.97736,0.97786,0.97721,0.97783,1263,0,0
1666215000,0.97783,0.97783,0.97702,0.97703,1121,0,0
1666215900,0.97703,0.97711,0.97646,0.97669,1026,0,0
1666216800,0.97669,0.97722,0.97657,0.97712,1484,0,0
1666217700,0.97711,0.97768,0.97659,0.97661,1382,0,0
1666218600,0.97661,0.97716,0.97647,0.97693,1323,0,0
1666219500,0.97693,0.97732,0.97657,0.9773,1484,0,0
1666220400,0.97726,0.97757,0.97707,0.97735,934,0,0
1666221300,0.97735,0.9776,0.97726,0.97726,808,1,0
1666222200,0.97726,0.97753,0.97722,0.97745,453,1,0
1666223100,0.97745,0.97746,0.97718,0.97722,423,1,0
1666224000,0.97713,0.9772,0.97694,0.97708,45,23,0
1666224900,0.97709,0.97728,0.97709,0.9772,39,19,0
1666225800,0.97726,0.97745,0.9772,0.97745,47,7,0
1666226700,0.97745,0.97746,0.97716,0.9773,103,7,0
1666227600,0.9773,0.97752,0.9773,0.97752,272,2,0
1666228500,0.9775,0.97756,0.97722,0.97725,533,1,0
1666229400,0.97723,0.97725,0.97663,0.9767,281,2,0
1666230300,0.9767,0.97681,0.97646,0.97653,408,2,0
1666231200,0.97652,0.9766,0.97627,0.9764,521,0,0
1666232100,0.9764,0.97665,0.97623,0.97646,453,0,0
1666233000,0.97645,0.97645,0.97605,0.97622,340,1,0
1666233900,0.97622,0.97672,0.9762,0.97652,333,0,0
1666234800,0.97652,0.97685,0.97584,0.9767,1289,0,0
1666235700,0.97671,0.97699,0.97659,0.97688,788,0,0
1666236600,0.97689,0.97718,0.97595,0.97619,1468,0,0
1666237500,0.9762,0.97662,0.97611,0.9765,2034,1,0
1666238400,0.9765,0.97653,0.97584,0.97602,1653,1,0
1666239300,0.976,0.9763,0.9755,0.97594,1303,0,0
1666240200,0.97594,0.97619,0.97544,0.97609,1591,0,0
1666241100,0.97607,0.97626,0.97554,0.97585,1088,0,0
1666242000,0.97587,0.97603,0.97565,0.97579,1217,0,0
1666242900,0.97578,0.97609,0.97561,0.97581,1180,0,0
1666243800,0.9758,0.97634,0.97576,0.97602,1125,0,0
1666244700,0.97605,0.97666,0.97599,0.97654,887,0,0
1666245600,0.97654,0.97666,0.97567,0.97575,1008,0,0
1666246500,0.97575,0.976,0.97569,0.97578,611,0,0
1666247400,0.97579,0.9761,0.97567,0.97598,715,0,0
1666248300,0.97598,0.97637,0.97594,0.97616,816,0,0
1666249200,0.97616,0.97628,0.97592,0.97604,693,0,0
1666250100,0.97605,0.97856,0.97599,0.97675,2617,0,0
1666251000,0.97675,0.97677,0.97626,0.97659,1724,0,0
1666251900,0.9766,0.97791,0.97658,0.97786,1621,0,0
1666252800,0.97783,0.97894,0.97745,0.9788,2225,0,0
1666253700,0.9788,0.97888,0.97815,0.97818,1883,0,0
1666254600,0.97819,0.97859,0.97802,0.97842,1574,0,0
1666255500,0.97842,0.97851,0.97789,0.97831,1547,0,0
1666256400,0.97831,0.97942,0.97793,0.97917,2144,0,0
1666257300,0.97918,0.97937,0.97825,0.97908,1787,0,0
1666258200,0.97905,0.97913,0.97807,0.97873,1857,0,0
1666259100,0.97871,0.97937,0.97852,0.97922,1607,0,0
1666260000,0.97923,0.97946,0.97716,0.97778,2901,0,0
1666260900,0.97778,0.97862,0.97752,0.9785,2343,0,0
1666261800,0.97849,0.97856,0.97752,0.97815,2647,0,0
1666262700,0.97814,0.97947,0.97796,0.97868,2446,0,0
1666263600,0.9787,0.97924,0.9785,0.97887,2021,0,0
1666264500,0.97886,0.97908,0.97801,0.97804,1988,0,0
1666265400,0.97804,0.97886,0.97731,0.97813,2272,0,0
1666266300,0.97811,0.9788,0.97799,0.97817,1438,0,0
1666267200,0.97817,0.97892,0.97815,0.97862,1485,0,0
1666268100,0.97862,0.97886,0.9776,0.97776,1599,0,0
1666269000,0.97777,0.97815,0.9773,0.97783,1597,0,0
1666269900,0.97783,0.9788,0.97783,0.97832,1595,0,0
1666270800,0.97831,0.97881,0.97769,0.97845,1442,0,0
1666271700,0.97844,0.9787,0.97787,0.97795,1304,0,0
1666272600,0.97795,0.97973,0.97791,0.97973,1873,0,0
1666273500,0.97974,0.98073,0.97906,0.9807,2304,0,0
1666274400,0.9807,0.98289,0.98017,0.9826,2401,0,0
1666275300,0.9826,0.98289,0.98134,0.98147,1883,0,0
1666276200,0.98147,0.98183,0.98072,0.98074,1754,0,0
1666277100,0.98074,0.98168,0.98052,0.98126,2133,0,0
1666278000,0.98129,0.98158,0.98075,0.98106,2206,0,0
1666278900,0.98107,0.98332,0.98093,0.98265,2846,0,0
1666279800,0.98267,0.98373,0.98031,0.98039,4191,0,0
1666280700,0.9804,0.981,0.97957,0.98027,3463,0,0
1666281600,0.98028,0.98058,0.97974,0.98042,3147,0,0
1666282500,0.98042,0.98087,0.97924,0.97926,2765,0,0
1666283400,0.97925,0.97979,0.97852,0.97901,3731,0,0
1666284300,0.97901,0.97968,0.97798,0.97859,2894,0,0
1666285200,0.97859,0.98162,0.97835,0.98137,2991,0,0
1666286100,0.98135,0.98374,0.98127,0.98349,3459,0,0
1666287000,0.9835,0.98365,0.98191,0.98201,3299,0,0
1666287900,0.98201,0.98456,0.9818,0.98448,3858,0,0
1666288800,0.9845,0.9845,0.98296,0.9832,2592,0,0
1666289700,0.98317,0.98322,0.98212,0.98242,1941,0,0
1666290600,0.98243,0.98323,0.98222,0.98301,2070,0,0
1666291500,0.98303,0.98327,0.98221,0.98225,1882,0,0
1666292400,0.98224,0.98228,0.98061,0.98067,2696,0,0
1666293300,0.98068,0.9814,0.97992,0.98012,1881,0,0
1666294200,0.98013,0.9805,0.97979,0.98034,1625,0,0
1666295100,0.98034,0.98049,0.97992,0.98027,1405,0,0
1666296000,0.98027,0.98027,0.97852,0.97926,2699,0,0
1666296900,0.97927,0.97927,0.97868,0.97874,2131,0,0
